#########################################################################
# Date de mise en forme : 2016-02-22
# Bassin myst鑢e n?8 (78.51 km? - Huanyu ZHAI
#------------------------------------------------------------------------
#  Date  : date (AAAA-MM-JJ)
#  Q     : d閎it (l/s)
#  Ptot  : pr閏ipitations (liquides + solides) (mm)
#  Temp  : temp閞ature de l'air (癈)
#  ETP_O : 関apotranspiration potentielle de Oudin (mm)
#########################################################################
      Date;        Q;   Ptot;   Temp;  ETP_O
1974-04-23;     1200;    0.0;    8.5;    1.9
1974-04-24;     1270;    0.0;    4.6;    1.4
1974-04-25;     1200;    0.6;    2.6;    1.1
1974-04-26;     1270;    6.4;    3.0;    1.2
1974-04-27;     1550;    0.3;    4.0;    1.3
1974-04-28;     1400;    0.5;    5.0;    1.5
1974-04-29;     1200;    9.9;    4.3;    1.4
1974-04-30;     1620;    0.9;    4.8;    1.5
1974-05-01;     1400;    2.1;    5.1;    1.5
1974-05-02;     1200;    5.8;    5.5;    1.6
1974-05-03;     2100;   10.9;    5.5;    1.6
1974-05-04;     2260;    4.8;    5.3;    1.6
1974-05-05;     2100;    3.4;    6.6;    1.8
1974-05-06;     1700;    0.8;    4.6;    1.5
1974-05-07;     1550;    0.1;    2.8;    1.2
1974-05-08;     1270;    0.0;    3.5;    1.3
1974-05-09;     1130;    0.8;    8.0;    2.1
1974-05-10;     1330;    7.9;    9.3;    2.3
1974-05-11;     1850;    0.1;    7.7;    2.0
1974-05-12;     1330;    1.6;   12.8;    2.8
1974-05-13;     1200;    0.6;   14.0;    3.1
1974-05-14;     1080;    0.0;   11.8;    2.7
1974-05-15;      915;    0.0;   13.7;    3.0
1974-05-16;      860;    3.1;   14.0;    3.1
1974-05-17;     1020;    0.0;   11.2;    2.6
1974-05-18;      915;    0.0;   15.3;    3.3
1974-05-19;      815;    0.0;   17.4;    3.7
1974-05-20;      815;    0.0;   16.6;    3.6
1974-05-21;      770;    0.0;   15.5;    3.4
1974-05-22;      720;    1.4;   11.5;    2.8
1974-05-23;      770;   11.6;    6.6;    2.0
1974-05-24;     1270;    3.1;    6.2;    1.9
1974-05-25;     1130;    0.0;    9.0;    2.3
1974-05-26;      915;    1.6;   12.1;    2.9
1974-05-27;      860;    3.6;   11.8;    2.8
1974-05-28;      915;    0.0;   10.7;    2.6
1974-05-29;      815;    0.3;   12.2;    2.9
1974-05-30;     1700;   37.7;   16.0;    3.6
1974-05-31;     2700;    2.8;   11.7;    2.9
1974-06-01;     1550;    0.0;   10.5;    2.6
1974-06-02;     1080;    0.0;   14.1;    3.3
1974-06-03;      915;    0.0;   18.1;    3.9
1974-06-04;      815;    1.3;   18.3;    4.0
1974-06-05;      770;    1.1;   17.6;    3.9
1974-06-06;      770;    0.0;   11.4;    2.8
1974-06-07;      720;    0.0;   10.3;    2.6
1974-06-08;      630;    0.0;   13.7;    3.3
1974-06-09;      630;    4.0;    9.3;    2.5
1974-06-10;      720;    1.5;    7.2;    2.1
1974-06-11;      720;    0.0;    8.6;    2.3
1974-06-12;      675;    0.0;   11.4;    2.8
1974-06-13;      630;    0.5;   10.6;    2.7
1974-06-14;      630;    0.0;   12.2;    3.0
1974-06-15;      630;    0.2;   15.5;    3.5
1974-06-16;      630;    0.6;   17.5;    3.9
1974-06-17;      720;    1.0;   13.8;    3.3
1974-06-18;      675;    0.0;   10.8;    2.8
1974-06-19;      630;    0.0;   13.1;    3.1
1974-06-20;      595;    0.0;   16.4;    3.7
1974-06-21;      560;    0.0;   18.7;    4.1
1974-06-22;      560;   32.5;   18.6;    4.1
1974-06-23;     2010;    1.8;   13.6;    3.2
1974-06-24;     1200;    0.0;   15.2;    3.5
1974-06-25;      860;    6.0;   16.3;    3.7
1974-06-26;     2520;   25.7;   15.2;    3.5
1974-06-27;     4150;    8.3;   12.2;    3.0
1974-06-28;     3170;   13.6;   13.6;    3.3
1974-06-29;     3080;    2.6;   12.9;    3.1
1974-06-30;     2100;    0.3;   14.3;    3.4
1974-07-01;     1550;    1.5;   15.6;    3.6
1974-07-02;     1400;    1.2;   18.2;    4.0
1974-07-03;     1130;    0.0;   14.2;    3.3
1974-07-04;     1020;    0.0;   12.4;    3.0
1974-07-05;      915;    0.1;   16.2;    3.6
1974-07-06;      815;    0.0;   14.5;    3.4
1974-07-07;      815;    0.0;   14.1;    3.3
1974-07-08;      720;    0.0;   18.6;    4.1
1974-07-09;      675;    0.0;   18.4;    4.0
1974-07-10;      630;    0.0;   16.3;    3.6
1974-07-11;      630;    0.0;   20.3;    4.3
1974-07-12;      595;    1.3;   22.5;    4.7
1974-07-13;      970;   21.4;   17.4;    3.8
1974-07-14;     1470;    0.0;   13.0;    3.1
1974-07-15;      970;    0.0;   14.2;    3.3
1974-07-16;      915;    4.8;   13.5;    3.1
1974-07-17;     1020;    6.7;   11.7;    2.8
1974-07-18;     1020;    1.4;   10.5;    2.6
1974-07-19;      970;    0.0;   10.4;    2.6
1974-07-20;      815;    0.4;   11.7;    2.8
1974-07-21;      815;    0.0;   14.3;    3.2
1974-07-22;      720;    0.0;   15.6;    3.4
1974-07-23;      675;    0.0;   17.2;    3.7
1974-07-24;      675;    1.3;   14.3;    3.2
1974-07-25;      720;    0.0;   12.8;    2.9
1974-07-26;      630;    0.0;   15.4;    3.3
1974-07-27;      595;    0.0;   18.2;    3.8
1974-07-28;      595;    0.0;   19.2;    3.9
1974-07-29;      595;    0.0;   22.1;    4.4
1974-07-30;      560;    7.1;   19.9;    4.0
1974-07-31;      720;    0.0;   18.0;    3.7
1974-08-01;      860;    0.0;   18.4;    3.7
1974-08-02;      720;    0.0;   20.6;    4.1
1974-08-03;      595;    9.3;   22.7;    4.4
1974-08-04;      770;    2.4;   16.4;    3.4
1974-08-05;      630;    0.0;   14.0;    3.0
1974-08-06;      595;    0.0;   17.3;    3.5
1974-08-07;      560;    2.2;   19.6;    3.8
1974-08-08;      560;    4.7;   14.6;    3.0
1974-08-09;      675;    3.5;   13.2;    2.8
1974-08-10;      720;    1.3;   13.4;    2.8
1974-08-11;      720;    0.0;   12.1;    2.6
1974-08-12;      595;    0.0;   16.7;    3.3
1974-08-13;      560;    0.2;   23.2;    4.2
1974-08-14;      560;    0.0;   23.4;    4.2
1974-08-15;      494;    0.0;   25.2;    4.5
1974-08-16;      494;    0.0;   26.3;    4.6
1974-08-17;      460;    0.0;   18.7;    3.5
1974-08-18;      460;    2.4;   16.4;    3.1
1974-08-19;      560;    1.2;   14.3;    2.8
1974-08-20;      560;    2.1;   17.3;    3.2
1974-08-21;      530;    3.5;   18.0;    3.3
1974-08-22;      560;    0.2;   16.0;    2.9
1974-08-23;      530;    0.0;   15.2;    2.8
1974-08-24;      494;    0.0;   15.7;    2.9
1974-08-25;      460;    0.0;   17.3;    3.1
1974-08-26;      460;    1.3;   15.4;    2.8
1974-08-27;      460;    0.0;   11.5;    2.2
1974-08-28;      460;    0.0;   11.2;    2.2
1974-08-29;      442;   23.1;   15.6;    2.7
1974-08-30;     1620;   23.2;   11.7;    2.2
1974-08-31;     2010;    0.5;   10.8;    2.1
1974-09-01;      970;    4.0;   12.3;    2.2
1974-09-02;     1130;   18.4;   14.1;    2.5
1974-09-03;     2350;    5.3;   10.7;    2.0
1974-09-04;     1270;    0.0;   11.4;    2.1
1974-09-05;      860;   10.0;   17.6;    2.9
1974-09-06;     1130;    3.8;   11.8;    2.1
1974-09-07;      970;    2.0;   11.8;    2.1
1974-09-08;      770;    0.0;   15.2;    2.5
1974-09-09;      675;    1.0;   15.1;    2.4
1974-09-10;      630;    0.0;   12.9;    2.2
1974-09-11;      595;    0.0;   17.8;    2.8
1974-09-12;      560;    0.1;   19.6;    3.0
1974-09-13;      460;    0.2;   17.5;    2.7
1974-09-14;      442;    0.1;   17.1;    2.6
1974-09-15;      530;   16.5;   16.6;    2.5
1974-09-16;     1850;   31.8;   12.9;    2.1
1974-09-17;     3270;   20.3;   13.0;    2.1
1974-09-18;     4400;   10.2;   12.0;    1.9
1974-09-19;     3270;    1.3;   11.9;    1.9
1974-09-20;     1930;    0.0;    9.6;    1.6
1974-09-21;     1470;    3.2;    8.7;    1.5
1974-09-22;     1330;    0.5;    7.7;    1.3
1974-09-23;     1330;   19.4;    8.1;    1.4
1974-09-24;     3080;    5.6;    6.6;    1.2
1974-09-25;     2700;   10.8;    7.9;    1.3
1974-09-26;     2890;    0.3;    6.9;    1.2
1974-09-27;     2260;   23.2;   10.7;    1.6
1974-09-28;     4400;    6.3;    6.5;    1.1
1974-09-29;     3270;   11.3;    5.5;    1.0
1974-09-30;     3480;    0.1;    4.8;    0.9
1974-10-01;     2350;    0.7;    3.8;    0.9
1974-10-02;     2010;   13.0;    4.2;    0.9
1974-10-03;     3690;   11.3;    4.5;    0.9
1974-10-04;     3690;    0.1;    4.6;    0.9
1974-10-05;     2790;    0.5;    4.1;    0.8
1974-10-06;     2520;   10.0;    5.6;    1.0
1974-10-07;     4680;   12.8;    5.6;    1.0
1974-10-08;     4930;   12.1;    5.3;    0.9
1974-10-09;     4400;    0.0;    5.2;    0.9
1974-10-10;     3270;    3.3;    5.0;    0.9
1974-10-11;     3170;    2.1;    3.7;    0.8
1974-10-12;     2980;    0.3;    2.4;    0.6
1974-10-13;     2700;    0.1;    1.8;    0.6
1974-10-14;     2520;    0.0;    3.0;    0.7
1974-10-15;     2350;    0.0;    1.8;    0.6
1974-10-16;     2260;    2.1;    3.7;    0.7
1974-10-17;     2260;    2.2;    6.3;    0.9
1974-10-18;     2260;   10.0;    6.2;    0.9
1974-10-19;     3480;   24.9;    8.9;    1.1
1974-10-20;     5940;   12.5;    5.5;    0.8
1974-10-21;     5350;    5.2;    2.0;    0.5
1974-10-22;     4150;    0.9;    1.3;    0.5
1974-10-23;     3380;    6.7;    1.8;    0.5
1974-10-24;     3480;    0.9;    5.2;    0.7
1974-10-25;     3080;    0.8;    4.2;    0.7
1974-10-26;     2790;    1.1;    3.6;    0.6
1974-10-27;     2700;    6.6;    5.5;    0.7
1974-10-28;     3270;    6.5;    2.8;    0.5
1974-10-29;     3170;    6.6;    0.5;    0.4
1974-10-30;     2980;    5.9;    0.4;    0.4
1974-10-31;     2890;    0.8;   -0.4;    0.3
1974-11-01;     2700;    0.1;    1.0;    0.4
1974-11-02;     2440;    0.0;    4.2;    0.6
1974-11-03;     2350;    6.9;    4.6;    0.6
1974-11-04;     2790;    5.6;    2.0;    0.5
1974-11-05;     2790;    0.5;    0.5;    0.3
1974-11-06;     2440;    0.0;    0.5;    0.3
1974-11-07;     2180;    0.0;    1.4;    0.4
1974-11-08;     2010;    0.3;    3.8;    0.5
1974-11-09;     2010;    1.7;    6.4;    0.7
1974-11-10;     2100;    3.5;    4.4;    0.5
1974-11-11;     1930;    0.8;    5.1;    0.6
1974-11-12;     1770;    2.2;    5.1;    0.6
1974-11-13;     2100;    0.0;    7.0;    0.7
1974-11-14;     1770;    0.0;   10.5;    0.9
1974-11-15;     1620;   13.2;   10.9;    0.9
1974-11-16;     2890;    0.9;    7.4;    0.7
1974-11-17;     2100;   12.2;    7.8;    0.7
1974-11-18;     4400;   15.8;    6.3;    0.6
1974-11-19;     4150;    0.0;    4.1;    0.5
1974-11-20;     2790;    7.3;    5.4;    0.5
1974-11-21;     3270;    1.7;    5.3;    0.5
1974-11-22;     2790;    1.1;    8.3;    0.7
1974-11-23;     2700;   11.4;    6.8;    0.6
1974-11-24;     3380;    0.6;    3.8;    0.4
1974-11-25;     2700;    8.7;    4.8;    0.5
1974-11-26;     3930;   32.5;    7.8;    0.6
1974-11-27;     7100;   17.2;    9.6;    0.7
1974-11-28;     7750;    1.7;    4.0;    0.4
1974-11-29;     5940;    1.8;    1.7;    0.3
1974-11-30;     5500;    9.6;    5.5;    0.5
1974-12-01;     5640;    0.1;    6.8;    0.5
1974-12-02;     4400;    0.1;    8.2;    0.6
1974-12-03;     3930;    0.1;    8.7;    0.6
1974-12-04;     3590;    1.8;    5.3;    0.5
1974-12-05;     3480;    0.0;    3.3;    0.4
1974-12-06;     3170;    2.0;    1.9;    0.3
1974-12-07;     3080;    1.5;    3.7;    0.4
1974-12-08;     2890;    0.7;    5.5;    0.5
1974-12-09;     2700;    1.0;    4.8;    0.4
1974-12-10;     2520;    1.2;    2.1;    0.3
1974-12-11;     2890;    7.1;    0.1;    0.2
1974-12-12;     2980;   10.8;   -0.3;    0.2
1974-12-13;     3690;    0.3;    0.9;    0.3
1974-12-14;     2980;    0.0;   -0.4;    0.2
1974-12-15;     2520;    1.5;    2.1;    0.3
1974-12-16;     2440;    3.7;    3.3;    0.4
1974-12-17;     2700;    4.3;    5.8;    0.5
1974-12-18;     2890;    0.4;    2.1;    0.3
1974-12-19;     2350;    0.0;    3.5;    0.4
1974-12-20;     2180;    0.0;    4.8;    0.4
1974-12-21;     2100;    0.0;    5.3;    0.4
1974-12-22;     2010;    0.0;    5.8;    0.5
1974-12-23;     1850;    0.0;    6.8;    0.5
1974-12-24;     2010;    4.9;    6.6;    0.5
1974-12-25;     2520;    3.3;    6.1;    0.5
1974-12-26;     2350;    1.2;    8.6;    0.6
1974-12-27;     2350;    8.2;    7.1;    0.5
1974-12-28;     2520;    2.8;    8.8;    0.6
1974-12-29;     2350;    3.0;    8.2;    0.6
1974-12-30;     2180;    0.0;    1.8;    0.3
1974-12-31;     2010;    0.0;    1.6;    0.3
1975-01-01;     1720;    0.0;    3.6;    0.4
1975-01-02;     1570;    0.0;    2.7;    0.3
1975-01-03;     1500;    0.2;    0.5;    0.2
1975-01-04;     1420;    0.0;    1.6;    0.3
1975-01-05;     1420;    0.0;    2.1;    0.3
1975-01-06;     1420;    0.1;    1.3;    0.3
1975-01-07;     1350;    4.8;    0.5;    0.3
1975-01-08;     1500;    1.9;    4.8;    0.4
1975-01-09;     1720;    0.0;    4.3;    0.4
1975-01-10;     1650;    0.0;    5.9;    0.5
1975-01-11;     1500;    0.0;    5.7;    0.5
1975-01-12;     1420;    0.0;    6.1;    0.5
1975-01-13;     1420;    0.0;    6.9;    0.6
1975-01-14;     1420;    0.0;    9.7;    0.7
1975-01-15;     1350;    0.1;    9.5;    0.7
1975-01-16;     1720;   16.6;    6.3;    0.6
1975-01-17;     2540;   25.9;    4.6;    0.5
1975-01-18;     6750;   14.5;    4.6;    0.5
1975-01-19;     4920;    0.0;    0.5;    0.3
1975-01-20;     3160;    3.7;    1.2;    0.3
1975-01-21;     3050;    0.7;    1.6;    0.4
1975-01-22;     2950;    9.8;    1.5;    0.3
1975-01-23;     4640;    8.2;    4.4;    0.5
1975-01-24;     4640;    1.0;    5.0;    0.5
1975-01-25;     4110;    7.9;    5.7;    0.6
1975-01-26;     4380;    3.4;    6.0;    0.6
1975-01-27;     5500;   16.6;    4.7;    0.5
1975-01-28;     6440;   17.5;    4.5;    0.5
1975-01-29;     7100;    8.9;    7.7;    0.7
1975-01-30;     5940;    0.8;    6.5;    0.7
1975-01-31;     5640;    1.0;    6.4;    0.7
1975-02-01;     5190;    0.0;    1.7;    0.4
1975-02-02;     4640;    0.0;    3.1;    0.5
1975-02-03;     4110;    0.0;    2.1;    0.4
1975-02-04;     3740;    2.9;   -0.4;    0.3
1975-02-05;     3510;    0.0;    1.4;    0.4
1975-02-06;     3280;    0.0;    5.5;    0.7
1975-02-07;     3050;    0.0;    7.6;    0.8
1975-02-08;     2640;    0.0;    6.7;    0.8
1975-02-09;     2640;    0.0;    7.7;    0.8
1975-02-10;     2360;    0.0;    7.4;    0.8
1975-02-11;     2740;   21.9;    7.0;    0.8
1975-02-12;     5800;    1.2;    3.8;    0.6
1975-02-13;     3390;    2.9;    3.2;    0.6
1975-02-14;     3160;    0.5;    2.5;    0.5
1975-02-15;     2740;    0.0;    2.4;    0.5
1975-02-16;     2450;    0.0;    2.0;    0.5
1975-02-17;     2190;    0.0;    3.9;    0.6
1975-02-18;     2100;    0.0;    6.8;    0.9
1975-02-19;     2020;    0.0;    3.9;    0.7
1975-02-20;     2100;    0.0;    2.0;    0.5
1975-02-21;     1950;    0.0;    4.1;    0.7
1975-02-22;     1800;    0.0;    3.4;    0.7
1975-02-23;     1720;    0.0;    2.8;    0.6
1975-02-24;     1650;    0.0;    2.4;    0.6
1975-02-25;     1570;    0.0;    2.2;    0.6
1975-02-26;     1500;    0.0;    4.3;    0.8
1975-02-27;     1420;    0.0;    7.6;    1.1
1975-02-28;     1420;    0.0;    9.7;    1.2
1975-03-01;     1420;    0.0;    8.6;    1.2
1975-03-02;     1570;    4.4;    5.5;    0.9
1975-03-03;     2950;   15.4;    5.4;    0.9
1975-03-04;     3390;    8.7;    3.8;    0.8
1975-03-05;     3620;    2.5;    4.7;    0.9
1975-03-06;     2540;    2.4;    4.6;    0.9
1975-03-07;     2950;    6.5;    6.0;    1.0
1975-03-08;     3160;   12.2;    4.5;    0.9
1975-03-09;     3870;    2.5;    2.6;    0.7
1975-03-10;     2740;    0.2;    0.9;    0.6
1975-03-11;     2360;    0.0;    1.2;    0.6
1975-03-12;     2190;    0.0;    2.1;    0.7
1975-03-13;     2100;    0.4;    2.8;    0.8
1975-03-14;     2020;    2.0;    2.3;    0.7
1975-03-15;     2020;    2.3;    2.1;    0.7
1975-03-16;     1950;    1.1;    1.8;    0.7
1975-03-17;     1870;    0.0;   -0.8;    0.4
1975-03-18;     1720;    2.4;   -3.7;    0.1
1975-03-19;     1720;   11.8;   -4.0;    0.1
1975-03-20;     1800;    9.9;   -1.7;    0.3
1975-03-21;     1870;    0.3;    0.1;    0.6
1975-03-22;     1950;   12.5;    0.4;    0.6
1975-03-23;     2020;    3.8;    0.6;    0.6
1975-03-24;     2360;    1.3;    1.1;    0.6
1975-03-25;     2740;    0.0;    1.4;    0.7
1975-03-26;     3390;    0.0;    3.2;    0.9
1975-03-27;     3620;   13.3;    3.6;    1.0
1975-03-28;     4380;    0.0;    0.5;    0.6
1975-03-29;     2950;    0.6;   -0.8;    0.5
1975-03-30;     2540;    5.3;   -0.4;    0.5
1975-03-31;     2540;    1.0;   -0.7;    0.5
1975-04-01;     2640;    0.0;   -0.2;    0.5
1975-04-02;     2450;   10.7;    0.0;    0.6
1975-04-03;     2950;    3.3;    1.0;    0.7
1975-04-04;     3160;    1.6;   -1.0;    0.5
1975-04-05;     2740;    3.0;   -0.1;    0.6
1975-04-06;     2740;    2.5;    1.1;    0.7
1975-04-07;     2640;    4.5;    1.6;    0.8
1975-04-08;     3390;    6.9;    3.3;    1.1
1975-04-09;     3620;    4.4;   -0.7;    0.6
1975-04-10;     3390;    2.7;   -1.7;    0.4
1975-04-11;     2950;    3.2;    2.8;    1.0
1975-04-12;     3160;    0.0;    5.0;    1.3
1975-04-13;     2640;    0.0;    7.2;    1.6
1975-04-14;     2360;    9.6;   10.0;    2.0
1975-04-15;     3620;    7.5;    7.9;    1.8
1975-04-16;     3990;    0.5;    6.1;    1.5
1975-04-17;     3280;    0.3;    8.2;    1.8
1975-04-18;     2950;    1.1;   12.5;    2.4
1975-04-19;     2850;    4.1;   10.0;    2.1
1975-04-20;     2950;    0.9;    8.1;    1.8
1975-04-21;     2850;    0.0;    9.8;    2.1
1975-04-22;     2280;    0.0;   13.9;    2.7
1975-04-23;     2100;    0.0;   13.6;    2.7
1975-04-24;     1950;    0.0;   14.0;    2.7
1975-04-25;     1800;    0.0;   12.2;    2.5
1975-04-26;     1720;    0.0;   10.9;    2.3
1975-04-27;     1650;    0.0;   12.0;    2.5
1975-04-28;     1570;    0.0;   13.7;    2.8
1975-04-29;     1420;    4.1;   13.3;    2.7
1975-04-30;     1500;    0.0;    6.9;    1.8
1975-05-01;     1420;    0.0;    8.4;    2.0
1975-05-02;     1350;    0.0;   11.1;    2.4
1975-05-03;     1280;    1.6;    6.5;    1.7
1975-05-04;     1280;    1.4;    2.9;    1.2
1975-05-05;     1280;    0.3;    2.5;    1.1
1975-05-06;     1570;   10.5;    6.0;    1.7
1975-05-07;     2540;    5.6;    6.9;    1.9
1975-05-08;     2540;   11.5;    6.6;    1.8
1975-05-09;     3280;    0.5;    7.9;    2.0
1975-05-10;     2450;    4.8;    8.5;    2.1
1975-05-11;     2190;    1.6;    8.1;    2.1
1975-05-12;     1950;    0.1;    6.7;    1.9
1975-05-13;     1720;    0.9;    7.2;    1.9
1975-05-14;     1500;    0.2;    7.9;    2.1
1975-05-15;     1350;    0.4;   11.5;    2.7
1975-05-16;     1420;    9.3;   12.3;    2.8
1975-05-17;     1950;    4.8;   13.0;    2.9
1975-05-18;     1870;    0.0;   14.7;    3.2
1975-05-19;     1570;    0.0;   18.7;    3.9
1975-05-20;     1280;   13.4;   20.3;    4.2
1975-05-21;     1720;   15.5;   17.9;    3.8
1975-05-22;     2950;    4.4;   13.6;    3.1
1975-05-23;     1870;    1.5;    8.4;    2.3
1975-05-24;     1500;    0.8;    4.9;    1.7
1975-05-25;     1500;    4.5;    5.1;    1.7
1975-05-26;     1720;    0.3;    6.7;    2.0
1975-05-27;     1420;    2.9;    8.2;    2.2
1975-05-28;     1500;   10.7;   11.7;    2.8
1975-05-29;     2740;   19.5;   10.5;    2.6
1975-05-30;     3620;    4.7;   10.5;    2.6
1975-05-31;     2740;   14.8;    8.7;    2.3
1975-06-01;     3870;    0.0;    6.3;    1.9
1975-06-02;     2280;    2.6;    6.3;    1.9
1975-06-03;     2280;    0.0;    7.0;    2.1
1975-06-04;     1870;    0.0;    7.6;    2.2
1975-06-05;     1650;    0.0;   12.0;    2.9
1975-06-06;     1420;    0.0;   17.0;    3.8
1975-06-07;     1350;    0.0;   15.0;    3.4
1975-06-08;     1280;    0.0;   14.4;    3.3
1975-06-09;     1150;    0.0;   16.3;    3.7
1975-06-10;     1020;    0.0;   16.8;    3.8
1975-06-11;      965;    3.1;   14.4;    3.4
1975-06-12;     1150;   13.7;   15.7;    3.6
1975-06-13;     1500;    0.1;   17.7;    3.9
1975-06-14;     1090;    0.0;   18.4;    4.1
1975-06-15;     1020;    3.6;   14.0;    3.3
1975-06-16;     1020;    6.2;   10.0;    2.6
1975-06-17;     1420;    4.5;   10.0;    2.6
1975-06-18;     1280;    0.0;    9.4;    2.5
1975-06-19;      965;    0.0;   12.0;    2.9
1975-06-20;      850;    0.0;   13.6;    3.2
1975-06-21;      795;    0.7;   13.4;    3.2
1975-06-22;      795;    0.0;   12.8;    3.1
1975-06-23;      740;    0.6;   15.0;    3.5
1975-06-24;      795;    1.4;   14.2;    3.3
1975-06-25;      740;    0.0;   15.8;    3.6
1975-06-26;      690;    0.3;   19.4;    4.3
1975-06-27;      595;    2.6;   17.4;    3.9
1975-06-28;      690;    0.0;   17.8;    4.0
1975-06-29;      550;    0.0;   14.6;    3.4
1975-06-30;      550;    0.0;   10.7;    2.7
1975-07-01;      500;    0.0;   11.2;    2.8
1975-07-02;      464;    0.0;   13.0;    3.1
1975-07-03;      464;   13.7;   16.3;    3.7
1975-07-04;      910;   17.7;   13.2;    3.2
1975-07-05;     1090;    0.7;   12.0;    2.9
1975-07-06;      795;    0.0;   14.7;    3.4
1975-07-07;      550;    0.0;   20.7;    4.4
1975-07-08;      464;    0.0;   18.6;    4.1
1975-07-09;      464;    0.0;   17.6;    3.9
1975-07-10;      428;    9.3;   18.5;    4.0
1975-07-11;      850;    2.8;   16.4;    3.7
1975-07-12;      690;    0.0;   16.6;    3.7
